====================
getFeatureName(i) getFeatureType(i)
Fifty Creek | stream
<noname> | building
<noname> | park
<noname> | stream
<noname> | stream
<noname> | lake
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | greenspace
<noname> | building
<noname> | building
Vision Truck Group | building
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | building
<noname> | building
Taylor Steel Inc. | building
<noname> | building
<noname> | building
<noname> | building
St. Francis Xavier Catholic Church | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | stream
Carpenter Die Casting | building
<noname> | stream
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | stream
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
Ferris Park | park
<noname> | stream
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | stream
<noname> | building
<noname> | building
<noname> | lake
<noname> | stream
<noname> | building
<noname> | building
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | greenspace
<noname> | greenspace
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | building
<noname> | park
